Date,Strategy,Portfolio Value,Normalized Value,Daily Return
2019-12-27,S&P 500,1290829.19,1.323597,3.4e-05
2019-12-30,S&P 500,1283367.13,1.315946,-0.005781
2019-12-31,S&P 500,1287147.96,1.319822,0.002946
2020-01-02,S&P 500,1297932.72,1.330881,0.008379
2020-01-03,S&P 500,1288769.48,1.321485,-0.00706
2020-01-06,S&P 500,1293323.18,1.326154,0.003533
2020-01-07,S&P 500,1289697.69,1.322437,-0.002803
2020-01-08,S&P 500,1296020.37,1.32892,0.004902
2020-01-09,S&P 500,1304645.73,1.337764,0.006655
2020-01-10,S&P 500,1300920.73,1.333945,-0.002855
2020-01-13,S&P 500,1309996.23,1.343251,0.006976
2020-01-14,S&P 500,1308012.2,1.341216,-0.001515
2020-01-15,S&P 500,1310458.44,1.343725,0.00187
2020-01-16,S&P 500,1321422.46,1.354967,0.008367
2020-01-17,S&P 500,1326526.01,1.3602,0.003862
2020-01-21,S&P 500,1323008.09,1.356593,-0.002652
2020-01-22,S&P 500,1323390.54,1.356985,0.000289
2020-01-23,S&P 500,1324900.5,1.358533,0.001141
2020-01-24,S&P 500,1312920.54,1.346249,-0.009042
2020-01-27,S&P 500,1292267.36,1.325072,-0.015731
2020-01-28,S&P 500,1305259.28,1.338394,0.010054
2020-01-29,S&P 500,1304127.78,1.337233,-0.000867
2020-01-30,S&P 500,1308215.39,1.341425,0.003134
2020-01-31,S&P 500,1285052.36,1.317674,-0.017706
2020-02-03,S&P 500,1294374.92,1.327233,0.007255
2020-02-04,S&P 500,1313765.19,1.347115,0.01498
2020-02-05,S&P 500,1328545.84,1.362271,0.011251
2020-02-06,S&P 500,1332964.14,1.366802,0.003326
2020-02-07,S&P 500,1325765.0,1.35942,-0.005401
2020-02-10,S&P 500,1335478.08,1.369379,0.007326
2020-02-11,S&P 500,1337733.0,1.371692,0.001688
2020-02-12,S&P 500,1346378.29,1.380556,0.006463
2020-02-13,S&P 500,1344183.1,1.378305,-0.00163
2020-02-14,S&P 500,1346661.14,1.380846,0.001844
2020-02-18,S&P 500,1342728.97,1.376814,-0.00292
2020-02-19,S&P 500,1349047.57,1.383293,0.004706
2020-02-20,S&P 500,1343900.25,1.378015,-0.003816
2020-02-21,S&P 500,1329764.97,1.363521,-0.010518
2020-02-24,S&P 500,1285199.72,1.317825,-0.033514
2020-02-25,S&P 500,1246283.88,1.277921,-0.03028
2020-02-26,S&P 500,1241574.74,1.273092,-0.003779
2020-02-27,S&P 500,1186742.78,1.216868,-0.044163
2020-02-28,S&P 500,1176965.99,1.206843,-0.008238
2020-03-02,S&P 500,1231152.59,1.262406,0.046039
2020-03-03,S&P 500,1196547.48,1.226922,-0.028108
2020-03-04,S&P 500,1247044.89,1.278701,0.042203
2020-03-05,S&P 500,1204742.54,1.235325,-0.033922
2020-03-06,S&P 500,1184197.03,1.214258,-0.017054
2020-03-09,S&P 500,1094233.94,1.122011,-0.07597
2020-03-10,S&P 500,1148285.06,1.177434,0.049396
2020-03-11,S&P 500,1092170.15,1.119895,-0.048868
2020-03-12,S&P 500,988290.92,1.013379,-0.095113
2020-03-13,S&P 500,1080074.74,1.107493,0.092871
2020-03-16,S&P 500,950637.98,0.97477,-0.119841
2020-03-17,S&P 500,1007633.34,1.033212,0.059955
2020-03-18,S&P 500,955406.94,0.97966,-0.051831
2020-03-19,S&P 500,959904.81,0.984272,0.004708
2020-03-20,S&P 500,918283.8,0.941595,-0.04336
2020-03-23,S&P 500,891383.72,0.914012,-0.029294
2020-03-24,S&P 500,975020.24,0.999771,0.093828
2020-03-25,S&P 500,986267.11,1.011304,0.011535
2020-03-26,S&P 500,1047824.14,1.074423,0.062414
2020-03-27,S&P 500,1012525.72,1.038229,-0.033687
2020-03-30,S&P 500,1046461.54,1.073026,0.033516
2020-03-31,S&P 500,1029704.85,1.055844,-0.016013
2020-04-01,S&P 500,984251.17,1.009237,-0.044142
2020-04-02,S&P 500,1006720.98,1.032277,0.022829
2020-04-03,S&P 500,991482.12,1.016651,-0.015137
2020-04-06,S&P 500,1061214.37,1.088153,0.070331
2020-04-07,S&P 500,1059513.19,1.086409,-0.001603
2020-04-08,S&P 500,1095596.45,1.123408,0.034056
2020-04-09,S&P 500,1111468.8,1.139684,0.014487
2020-04-13,S&P 500,1100237.79,1.128168,-0.010105
2020-04-14,S&P 500,1133874.9,1.162659,0.030573
2020-04-15,S&P 500,1108895.14,1.137045,-0.02203
2020-04-16,S&P 500,1115345.24,1.143658,0.005817
2020-04-17,S&P 500,1145229.35,1.174301,0.026794
2020-04-20,S&P 500,1124751.45,1.153303,-0.017881
2020-04-21,S&P 500,1090249.93,1.117926,-0.030675
2020-04-22,S&P 500,1115249.63,1.14356,0.02293
2020-04-23,S&P 500,1114648.04,1.142944,-0.000539
2020-04-24,S&P 500,1130161.77,1.158851,0.013918
2020-04-27,S&P 500,1146791.05,1.175903,0.014714
2020-04-28,S&P 500,1140779.14,1.169738,-0.005242
2020-04-29,S&P 500,1171105.51,1.200834,0.026584
2020-04-30,S&P 500,1160316.77,1.189772,-0.009212
2020-05-01,S&P 500,1127759.4,1.156388,-0.028059
2020-05-04,S&P 500,1132552.18,1.161302,0.00425
2020-05-05,S&P 500,1142791.09,1.171801,0.009041
2020-05-06,S&P 500,1134815.08,1.163623,-0.006979
2020-05-07,S&P 500,1147870.71,1.17701,0.011505
2020-05-08,S&P 500,1167237.05,1.196868,0.016872
2020-05-11,S&P 500,1167392.38,1.197027,0.000133
2020-05-12,S&P 500,1143460.47,1.172487,-0.0205
2020-05-13,S&P 500,1123492.53,1.152013,-0.017463
2020-05-14,S&P 500,1136440.59,1.165289,0.011525
2020-05-15,S&P 500,1140902.67,1.169865,0.003926
2020-05-18,S&P 500,1176842.46,1.206717,0.031501
2020-05-19,S&P 500,1164503.97,1.194065,-0.010484
2020-05-20,S&P 500,1183894.25,1.213948,0.016651
2020-05-21,S&P 500,1174691.13,1.204511,-0.007774
2020-05-22,S&P 500,1177456.01,1.207346,0.002354
2020-05-26,S&P 500,1191925.99,1.222183,0.012289
2020-05-27,S&P 500,1209599.03,1.240305,0.014827
2020-05-28,S&P 500,1207049.3,1.23769,-0.002108
2020-05-29,S&P 500,1212858.02,1.243647,0.004812
2020-06-01,S&P 500,1217407.74,1.248312,0.003751
2020-06-02,S&P 500,1227403.67,1.258562,0.008211
2020-06-03,S&P 500,1244156.48,1.27574,0.013649
2020-06-04,S&P 500,1239965.28,1.271442,-0.003369
2020-06-05,S&P 500,1272466.82,1.304769,0.026212
2020-06-08,S&P 500,1287789.33,1.32048,0.012042
2020-06-09,S&P 500,1277745.64,1.310181,-0.007799
2020-06-10,S&P 500,1270956.86,1.30322,-0.005313
2020-06-11,S&P 500,1196041.51,1.226403,-0.058944
2020-06-12,S&P 500,1211662.82,1.242421,0.013061
2020-06-15,S&P 500,1221734.42,1.252748,0.008312
2020-06-16,S&P 500,1244901.44,1.276503,0.018962
2020-06-17,S&P 500,1240419.42,1.271908,-0.0036
2020-06-18,S&P 500,1241156.5,1.272663,0.000594
2020-06-19,S&P 500,1234144.59,1.265474,-0.005649
2020-06-22,S&P 500,1242160.48,1.273693,0.006495
2020-06-23,S&P 500,1247510.99,1.279179,0.004307
2020-06-24,S&P 500,1215256.41,1.246106,-0.025855
2020-06-25,S&P 500,1228574.95,1.259763,0.010959
2020-06-26,S&P 500,1198810.38,1.229242,-0.024227
2020-06-29,S&P 500,1216415.72,1.247295,0.014686
2020-06-30,S&P 500,1235160.54,1.266515,0.01541
2020-07-01,S&P 500,1241363.68,1.272876,0.005022
2020-07-02,S&P 500,1247001.02,1.278656,0.004541
2020-07-06,S&P 500,1266805.55,1.298964,0.015882
2020-07-07,S&P 500,1253100.57,1.284911,-0.010819
2020-07-08,S&P 500,1262909.17,1.294968,0.007827
2020-07-09,S&P 500,1255781.81,1.28766,-0.005644
2020-07-10,S&P 500,1268925.07,1.301137,0.010466
2020-07-13,S&P 500,1257044.71,1.288955,-0.009363
2020-07-14,S&P 500,1273897.12,1.306235,0.013406
2020-07-15,S&P 500,1285466.72,1.318099,0.009082
2020-07-16,S&P 500,1281088.29,1.313609,-0.003406
2020-07-17,S&P 500,1284737.61,1.317351,0.002849
2020-07-20,S&P 500,1295538.32,1.328426,0.008407
2020-07-21,S&P 500,1297713.58,1.330656,0.001679
2020-07-22,S&P 500,1305171.64,1.338304,0.005747
2020-07-23,S&P 500,1289092.11,1.321816,-0.01232
2020-07-24,S&P 500,1281112.12,1.313633,-0.00619
2020-07-27,S&P 500,1290586.12,1.323348,0.007395
2020-07-28,S&P 500,1282231.65,1.314781,-0.006473
2020-07-29,S&P 500,1298167.71,1.331122,0.012428
2020-07-30,S&P 500,1293299.26,1.32613,-0.00375
2020-07-31,S&P 500,1303219.51,1.336302,0.007671
2020-08-03,S&P 500,1312577.96,1.345898,0.007181
2020-08-04,S&P 500,1317318.91,1.350759,0.003612
2020-08-05,S&P 500,1325788.93,1.359444,0.00643
2020-08-06,S&P 500,1334310.69,1.368182,0.006428
2020-08-07,S&P 500,1335155.35,1.369049,0.000633
2020-08-10,S&P 500,1338816.64,1.372803,0.002742
2020-08-11,S&P 500,1328147.43,1.361863,-0.007969
2020-08-12,S&P 500,1346736.91,1.380924,0.013997
2020-08-13,S&P 500,1343979.91,1.378097,-0.002047
2020-08-14,S&P 500,1343748.9,1.37786,-0.000172
2020-08-17,S&P 500,1347390.25,1.381594,0.00271
2020-08-18,S&P 500,1350493.81,1.384776,0.002303
2020-08-19,S&P 500,1344545.71,1.378677,-0.004404
2020-08-20,S&P 500,1348792.63,1.383032,0.003159
2020-08-21,S&P 500,1353433.97,1.387791,0.003441
2020-08-24,S&P 500,1367027.48,1.40173,0.010044
2020-08-25,S&P 500,1371943.79,1.406771,0.003596
2020-08-26,S&P 500,1385931.62,1.421114,0.010196
2020-08-27,S&P 500,1388250.34,1.423491,0.001673
2020-08-28,S&P 500,1397596.83,1.433075,0.006733
2020-08-31,S&P 500,1394529.16,1.42993,-0.002195
2020-09-01,S&P 500,1405022.99,1.44069,0.007525
2020-09-02,S&P 500,1426612.45,1.462827,0.015366
2020-09-03,S&P 500,1376501.48,1.411444,-0.035126
2020-09-04,S&P 500,1365306.36,1.399965,-0.008133
2020-09-08,S&P 500,1327410.45,1.361107,-0.027756
2020-09-09,S&P 500,1354151.11,1.388526,0.020145
2020-09-10,S&P 500,1330338.64,1.36411,-0.017585
2020-09-11,S&P 500,1331047.81,1.364837,0.000533
2020-09-14,S&P 500,1348007.79,1.382227,0.012742
2020-09-15,S&P 500,1355043.53,1.389442,0.005219
2020-09-16,S&P 500,1348784.66,1.383024,-0.004619
2020-09-17,S&P 500,1337438.19,1.371389,-0.008412
2020-09-18,S&P 500,1322482.17,1.356054,-0.011183
2020-09-21,S&P 500,1307179.6,1.340363,-0.011571
2020-09-22,S&P 500,1320928.45,1.35446,0.010518
2020-09-23,S&P 500,1289594.1,1.322331,-0.023721
2020-09-24,S&P 500,1293446.71,1.326281,0.002987
2020-09-25,S&P 500,1314111.75,1.347471,0.015977
2020-09-28,S&P 500,1335282.87,1.369179,0.016111
2020-09-29,S&P 500,1328856.6,1.36259,-0.004813
2020-09-30,S&P 500,1339824.61,1.373836,0.008254
2020-10-01,S&P 500,1346916.18,1.381108,0.005293
2020-10-02,S&P 500,1334015.88,1.36788,-0.009578
2020-10-05,S&P 500,1357991.76,1.392465,0.017973
2020-10-06,S&P 500,1339015.84,1.373007,-0.013974
2020-10-07,S&P 500,1362310.37,1.396893,0.017397
2020-10-08,S&P 500,1373222.65,1.408082,0.00801
2020-10-09,S&P 500,1385298.12,1.420464,0.008794
2020-10-12,S&P 500,1408038.92,1.443782,0.016416
2020-10-13,S&P 500,1399158.53,1.434676,-0.006307
2020-10-14,S&P 500,1389891.71,1.425174,-0.006623
2020-10-15,S&P 500,1387768.29,1.422997,-0.001528
2020-10-16,S&P 500,1387955.53,1.423189,0.000135
2020-10-19,S&P 500,1365290.41,1.399949,-0.01633
2020-10-20,S&P 500,1371744.59,1.406567,0.004727
2020-10-21,S&P 500,1368732.65,1.403478,-0.002196
2020-10-22,S&P 500,1375875.97,1.410803,0.005219
2020-10-23,S&P 500,1380616.91,1.415664,0.003446
2020-10-26,S&P 500,1354951.91,1.389348,-0.01859
2020-10-27,S&P 500,1350852.34,1.385144,-0.003026
2020-10-28,S&P 500,1303183.62,1.336265,-0.035288
2020-10-29,S&P 500,1318753.19,1.35223,0.011947
2020-10-30,S&P 500,1302757.31,1.335828,-0.01213
2020-11-02,S&P 500,1318804.94,1.352283,0.012318
2020-11-03,S&P 500,1342278.73,1.376353,0.017799
2020-11-04,S&P 500,1371872.01,1.406697,0.022047
2020-11-05,S&P 500,1398568.91,1.434072,0.01946
2020-11-06,S&P 500,1398166.52,1.433659,-0.000288
2020-11-09,S&P 500,1414524.91,1.450433,0.0117
2020-11-10,S&P 500,1412544.87,1.448403,-0.0014
2020-11-11,S&P 500,1423353.45,1.459486,0.007652
2020-11-12,S&P 500,1409150.48,1.444922,-0.009979
2020-11-13,S&P 500,1428329.49,1.464588,0.01361
2020-11-16,S&P 500,1444966.74,1.481647,0.011648
2020-11-17,S&P 500,1438042.57,1.474548,-0.004792
2020-11-18,S&P 500,1421413.29,1.457496,-0.011564
2020-11-19,S&P 500,1427022.81,1.463248,0.003946
2020-11-20,S&P 500,1417329.67,1.453309,-0.006793
2020-11-23,S&P 500,1425317.64,1.4615,0.005636
2020-11-24,S&P 500,1448353.16,1.48512,0.016162
2020-11-25,S&P 500,1446058.36,1.482767,-0.001584
2020-11-27,S&P 500,1449524.53,1.486321,0.002397
2020-11-30,S&P 500,1442863.17,1.479491,-0.004596
2020-12-01,S&P 500,1459125.95,1.496166,0.011271
2020-12-02,S&P 500,1461739.49,1.498846,0.001791
2020-12-03,S&P 500,1460827.13,1.49791,-0.000624
2020-12-04,S&P 500,1473735.4,1.511146,0.008836
2020-12-07,S&P 500,1470882.79,1.508221,-0.001936
2020-12-08,S&P 500,1474982.35,1.512425,0.002787
2020-12-09,S&P 500,1463257.42,1.500402,-0.007949
2020-12-10,S&P 500,1461376.98,1.498474,-0.001285
2020-12-11,S&P 500,1459528.34,1.496579,-0.001265
2020-12-14,S&P 500,1453165.88,1.490055,-0.004359
2020-12-15,S&P 500,1471942.6,1.509308,0.012921
2020-12-16,S&P 500,1474552.05,1.511984,0.001773
2020-12-17,S&P 500,1483042.01,1.520689,0.005758
2020-12-18,S&P 500,1477834.87,1.51535,-0.003511
2020-12-21,S&P 500,1472062.04,1.509431,-0.003906
2020-12-22,S&P 500,1469010.32,1.506301,-0.002073
2020-12-23,S&P 500,1470105.92,1.507425,0.000746
2020-12-24,S&P 500,1475305.08,1.512756,0.003537
2020-12-28,S&P 500,1488173.47,1.525951,0.008723
2020-12-29,S&P 500,1484858.74,1.522552,-0.002227
2020-12-30,S&P 500,1486850.75,1.524595,0.001342
2020-12-31,S&P 500,1496424.36,1.534411,0.006439
2021-01-04,S&P 500,1474344.87,1.511771,-0.014755
2021-01-05,S&P 500,1484787.06,1.522479,0.007083
2021-01-06,S&P 500,1493264.96,1.531172,0.00571
2021-01-07,S&P 500,1515436.07,1.553906,0.014847
2021-01-08,S&P 500,1523758.64,1.56244,0.005492
2021-01-11,S&P 500,1513770.78,1.552198,-0.006555
2021-01-12,S&P 500,1514400.19,1.552844,0.000416
2021-01-13,S&P 500,1517846.42,1.556377,0.002276
2021-01-14,S&P 500,1512149.26,1.550535,-0.003753
2021-01-15,S&P 500,1501276.86,1.539387,-0.00719
2021-01-19,S&P 500,1513491.82,1.551912,0.008136
2021-01-20,S&P 500,1534583.27,1.573539,0.013936
2021-01-21,S&P 500,1535069.31,1.574037,0.000317
2021-01-22,S&P 500,1530447.81,1.569299,-0.003011
2021-01-25,S&P 500,1535981.67,1.574973,0.003616
2021-01-26,S&P 500,1533694.85,1.572628,-0.001489
2021-01-27,S&P 500,1494312.81,1.532246,-0.025678
2021-01-28,S&P 500,1508898.24,1.547202,0.009761
2021-01-29,S&P 500,1479759.18,1.517323,-0.019311
2021-02-01,S&P 500,1503511.94,1.541679,0.016052
2021-02-02,S&P 500,1524408.08,1.563105,0.013898
2021-02-03,S&P 500,1525945.86,1.564682,0.001009
2021-02-04,S&P 500,1542507.44,1.581664,0.010853
2021-02-05,S&P 500,1548519.35,1.587829,0.003897
2021-02-08,S&P 500,1559977.39,1.599578,0.007399
2021-02-09,S&P 500,1558240.31,1.597797,-0.001114
2021-02-10,S&P 500,1557702.43,1.597245,-0.000345
2021-02-11,S&P 500,1560292.04,1.5999,0.001662
2021-02-12,S&P 500,1567642.63,1.607438,0.004711
2021-02-16,S&P 500,1566750.21,1.606522,-0.000569
2021-02-17,S&P 500,1566248.23,1.606008,-0.00032
2021-02-18,S&P 500,1559331.93,1.598916,-0.004416
2021-02-19,S&P 500,1556439.53,1.59595,-0.001855
2021-02-22,S&P 500,1544403.83,1.583609,-0.007733
2021-02-23,S&P 500,1546344.1,1.585598,0.001256
2021-02-24,S&P 500,1563897.6,1.603597,0.011352
2021-02-25,S&P 500,1525615.25,1.564343,-0.024479
2021-02-26,S&P 500,1518368.25,1.556912,-0.00475
2021-03-01,S&P 500,1554491.39,1.593952,0.023791
2021-03-02,S&P 500,1541929.78,1.581072,-0.008081
2021-03-03,S&P 500,1521782.58,1.560413,-0.013066
2021-03-04,S&P 500,1501364.5,1.539477,-0.013417
2021-03-05,S&P 500,1530635.05,1.569491,0.019496
2021-03-08,S&P 500,1522432.02,1.561079,-0.005359
2021-03-09,S&P 500,1543981.5,1.583176,0.014155
2021-03-10,S&P 500,1553292.2,1.592723,0.00603
2021-03-11,S&P 500,1569439.43,1.60928,0.010395
2021-03-12,S&P 500,1571033.03,1.610914,0.001015
2021-03-15,S&P 500,1581232.06,1.621372,0.006492
2021-03-16,S&P 500,1578750.02,1.618827,-0.00157
2021-03-17,S&P 500,1583295.85,1.623488,0.002879
2021-03-18,S&P 500,1559925.54,1.599525,-0.014761
2021-03-19,S&P 500,1558985.37,1.598561,-0.000603
2021-03-22,S&P 500,1569937.43,1.609791,0.007025
2021-03-23,S&P 500,1557957.46,1.597507,-0.007631
2021-03-24,S&P 500,1549439.59,1.588772,-0.005467
2021-03-25,S&P 500,1557559.06,1.597098,0.00524
2021-03-26,S&P 500,1583463.14,1.62366,0.016631
2021-03-29,S&P 500,1582088.68,1.62225,-0.000868
2021-03-30,S&P 500,1577092.71,1.617127,-0.003158
2021-03-31,S&P 500,1582805.72,1.622986,0.003622
2021-04-01,S&P 500,1601522.72,1.642178,0.011825
2021-04-05,S&P 500,1624645.87,1.665888,0.014438
2021-04-06,S&P 500,1623064.22,1.664266,-0.000974
2021-04-07,S&P 500,1625458.62,1.666721,0.001475
2021-04-08,S&P 500,1632319.09,1.673756,0.004221
2021-04-09,S&P 500,1644920.48,1.686677,0.00772
2021-04-12,S&P 500,1644597.95,1.686346,-0.000196
2021-04-13,S&P 500,1650016.05,1.691902,0.003294
2021-04-14,S&P 500,1643271.24,1.684986,-0.004088
2021-04-15,S&P 500,1661502.0,1.70368,0.011094
2021-04-16,S&P 500,1667498.06,1.709828,0.003609
2021-04-19,S&P 500,1658649.39,1.700755,-0.005307
2021-04-20,S&P 500,1647366.72,1.689185,-0.006802
2021-04-21,S&P 500,1662697.21,1.704905,0.009306
2021-04-22,S&P 500,1647382.67,1.689202,-0.009211
2021-04-23,S&P 500,1665386.42,1.707663,0.010929
2021-04-26,S&P 500,1668354.59,1.710706,0.001782
2021-04-27,S&P 500,1667996.07,1.710338,-0.000215
2021-04-28,S&P 500,1666585.71,1.708892,-0.000846
2021-04-29,S&P 500,1677856.51,1.720449,0.006763
2021-04-30,S&P 500,1665784.82,1.708071,-0.007195
2021-05-03,S&P 500,1670362.55,1.712765,0.002748
2021-05-04,S&P 500,1659207.3,1.701327,-0.006678
2021-05-05,S&P 500,1660374.5,1.702523,0.000703
2021-05-06,S&P 500,1673932.21,1.716425,0.008165
2021-05-07,S&P 500,1686274.69,1.729081,0.007373
2021-05-10,S&P 500,1668677.32,1.711037,-0.010436
2021-05-11,S&P 500,1654203.36,1.696196,-0.008674
2021-05-12,S&P 500,1618721.69,1.659813,-0.021449
2021-05-13,S&P 500,1638426.61,1.680018,0.012173
2021-05-14,S&P 500,1662868.59,1.705081,0.014918
2021-05-17,S&P 500,1658661.45,1.700767,-0.00253
2021-05-18,S&P 500,1644534.14,1.686281,-0.008517
2021-05-19,S&P 500,1639693.6,1.681318,-0.002943
2021-05-20,S&P 500,1657000.14,1.699063,0.010555
2021-05-21,S&P 500,1655701.25,1.697732,-0.000784
2021-05-24,S&P 500,1672111.39,1.714558,0.009911
2021-05-25,S&P 500,1668557.68,1.710914,-0.002125
2021-05-26,S&P 500,1671689.26,1.714125,0.001877
2021-05-27,S&P 500,1673637.3,1.716123,0.001165
2021-05-28,S&P 500,1674924.13,1.717442,0.000769
2021-06-01,S&P 500,1674099.51,1.716597,-0.000492
2021-06-02,S&P 500,1676521.82,1.719081,0.001447
2021-06-03,S&P 500,1670438.22,1.712843,-0.003629
2021-06-04,S&P 500,1685195.03,1.727974,0.008834
2021-06-07,S&P 500,1683852.37,1.726597,-0.000797
2021-06-08,S&P 500,1684147.09,1.726899,0.000175
2021-06-09,S&P 500,1681075.43,1.72375,-0.001824
2021-06-10,S&P 500,1688896.2,1.731769,0.004652
2021-06-11,S&P 500,1692186.9,1.735143,0.001948
2021-06-14,S&P 500,1695258.56,1.738293,0.001815
2021-06-15,S&P 500,1691848.22,1.734796,-0.002012
2021-06-16,S&P 500,1682728.95,1.725445,-0.00539
2021-06-17,S&P 500,1681995.76,1.724694,-0.000436
2021-06-18,S&P 500,1659920.46,1.702058,-0.013124
2021-06-21,S&P 500,1683163.15,1.725891,0.014002
2021-06-22,S&P 500,1691788.5,1.734735,0.005124
2021-06-23,S&P 500,1689955.81,1.732856,-0.001083
2021-06-24,S&P 500,1699776.57,1.742926,0.005811
2021-06-25,S&P 500,1705437.84,1.748731,0.003331
2021-06-28,S&P 500,1709385.87,1.752779,0.002315
2021-06-29,S&P 500,1709859.94,1.753265,0.000277
2021-06-30,S&P 500,1712130.91,1.755594,0.001328
2021-07-01,S&P 500,1721071.02,1.764761,0.005222
2021-07-02,S&P 500,1733979.19,1.777997,0.0075
2021-07-06,S&P 500,1730473.34,1.774402,-0.002022
2021-07-07,S&P 500,1736285.95,1.780362,0.003359
2021-07-08,S&P 500,1721421.57,1.76512,-0.008561
2021-07-09,S&P 500,1740835.67,1.785027,0.011278
2021-07-12,S&P 500,1746843.6,1.791188,0.003451
2021-07-13,S&P 500,1740700.27,1.784888,-0.003517
2021-07-14,S&P 500,1742728.08,1.786968,0.001165
2021-07-15,S&P 500,1737042.88,1.781138,-0.003262
2021-07-16,S&P 500,1723947.56,1.76771,-0.007539
2021-07-19,S&P 500,1696589.36,1.739658,-0.01587
2021-07-20,S&P 500,1722314.08,1.766035,0.015163
2021-07-21,S&P 500,1736509.08,1.780591,0.008242
2021-07-22,S&P 500,1740011.05,1.784182,0.002017
2021-07-23,S&P 500,1757664.25,1.802283,0.010145
2021-07-26,S&P 500,1761851.35,1.806576,0.002382
2021-07-27,S&P 500,1753548.73,1.798063,-0.004712
2021-07-28,S&P 500,1753222.11,1.797728,-0.000186
2021-07-29,S&P 500,1760596.43,1.805289,0.004206
2021-07-30,S&P 500,1751078.56,1.79553,-0.005406
